,signal,date,open,high,low,close,volume,ema20,ema50,ema200,adx,rsi,max_high,min_low,close_above_ema50_cnt,close_below_ema50_cnt,ema50_above_ema200_cnt,ema50_below_ema200_cnt,entry_price,from,symbol,exit_price,to
81,SELL,2015-10-27 09:15:00+05:30,8232.35,8236.35,8227.9,8231.2,0,8264.315768660243,8273.427102795395,8279.275780177662,28.508238393320035,24.88881443146144,8283.8,8252.25,0,11,0,14,8227.9,2015-10-27 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,8144.35,2015-10-30 10:50:00+05:30
82,SELL,2015-10-30 13:00:00+05:30,8107.5,8113.2,8099.2,8099.2,0,8122.426600155552,8125.809069738118,8154.016521942841,22.472818342975255,30.049864563379714,8145.0,8099.25,0,7,0,284,8099.2,2015-10-30 13:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,8054.9,2015-11-02 15:05:00+05:30
83,SELL,2015-11-03 13:30:00+05:30,8059.15,8059.15,8032.1,8032.35,0,8064.301106678867,8066.252753757333,8075.971408111478,29.265582042348438,23.578349466319423,8087.95,8056.6,0,16,0,440,8032.1,2015-11-03 13:30:00+05:30,NIFTY 50_ema_adx_rsi_v3,8114.4,2015-11-04 09:15:00+05:30
84,SELL,2015-11-04 15:25:00+05:30,8037.15,8037.8,8027.45,8030.35,0,8057.672373157301,8068.7000999101565,8074.769035893293,38.51067369783512,19.503485255888165,8080.6,8033.0,0,13,0,7,8027.45,2015-11-04 15:25:00+05:30,NIFTY 50_ema_adx_rsi_v3,7906.85,2015-11-09 14:20:00+05:30
85,SELL,2015-11-10 10:15:00+05:30,7857.7,7859.2,7849.8,7852.6,0,7874.734366725096,7880.026731764176,7921.838973289638,30.980122372318878,33.258353821597396,7937.65,7854.0,0,13,0,245,7849.8,2015-11-10 10:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,7773.15,2015-11-16 11:25:00+05:30
86,BUY,2015-11-17 13:35:00+05:30,7815.4,7831.05,7813.8,7829.65,0,7814.533554575376,7814.445485324035,7807.209380764961,20.905272814313246,63.22995708396832,7822.5,7793.2,6,0,59,0,7831.05,2015-11-17 13:35:00+05:30,NIFTY 50_ema_adx_rsi_v3,7815.6,2015-11-18 11:00:00+05:30
87,SELL,2015-11-18 14:15:00+05:30,7757.25,7757.25,7734.15,7739.45,0,7773.980295395465,7796.177440270263,7809.878591904882,54.4200073379892,24.895703935434824,7816.25,7740.35,0,24,0,10,7734.15,2015-11-18 14:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,7798.8,2015-11-19 10:25:00+05:30
88,BUY,2015-11-19 13:05:00+05:30,7829.75,7835.95,7829.75,7834.2,0,7818.0495587688265,7804.933765053549,7802.063292524338,46.66014913744273,73.66001747387506,7830.75,7805.7,42,0,5,0,7835.95,2015-11-19 13:05:00+05:30,NIFTY 50_ema_adx_rsi_v3,7845.4,2015-11-23 13:00:00+05:30
89,BUY,2015-11-26 14:10:00+05:30,7883.5,7888.65,7883.4,7888.65,0,7878.396708120734,7872.563820752691,7859.838416726876,20.574761238197546,68.2625458096059,7887.3,7869.3,60,0,51,0,7888.65,2015-11-26 14:10:00+05:30,NIFTY 50_ema_adx_rsi_v3,7920.3,2015-12-02 10:30:00+05:30
90,SELL,2015-12-02 13:30:00+05:30,7917.0,7917.8,7911.35,7912.8,0,7920.082652842258,7928.05873966668,7934.775043721687,29.69642516904589,36.653558185350825,7927.2,7914.65,0,45,0,20,7911.35,2015-12-02 13:30:00+05:30,NIFTY 50_ema_adx_rsi_v3,7939.9,2015-12-02 13:40:00+05:30
91,SELL,2015-12-03 09:55:00+05:30,7898.55,7898.55,7878.55,7883.65,0,7911.676838310942,7920.5929415259,7930.962949375151,32.115410738478644,27.562211032533966,7942.1,7894.75,0,12,0,52,7878.55,2015-12-03 09:55:00+05:30,NIFTY 50_ema_adx_rsi_v3,7642.65,2015-12-10 12:55:00+05:30
92,SELL,2015-12-11 11:55:00+05:30,7641.4,7642.35,7630.5,7633.0,0,7656.6295159922765,7660.279094261734,7673.336320049352,29.031280809720556,23.806581025226365,7683.9,7637.7,0,8,0,501,7630.5,2015-12-11 11:55:00+05:30,NIFTY 50_ema_adx_rsi_v3,7637.65,2015-12-14 10:40:00+05:30
93,SELL,2015-12-14 14:35:00+05:30,7616.0,7616.8,7599.15,7599.15,0,7631.983604430915,7632.445356214112,7640.9639059027695,29.623877740794796,25.01521882467732,7663.65,7606.4,0,7,0,501,7599.15,2015-12-14 14:35:00+05:30,NIFTY 50_ema_adx_rsi_v3,7646.35,2015-12-14 15:05:00+05:30
94,BUY,2015-12-15 13:50:00+05:30,7664.5,7673.8,7663.95,7673.25,0,7656.930811261102,7649.503899394455,7643.630714145562,25.23042154340141,68.5009681896054,7670.15,7645.2,28,0,18,0,7673.8,2015-12-15 13:50:00+05:30,NIFTY 50_ema_adx_rsi_v3,7761.85,2015-12-18 15:00:00+05:30
95,BUY,2015-12-21 10:40:00+05:30,7800.3,7816.1,7800.2,7812.95,0,7787.378286202489,7786.253811982521,7773.431779944407,25.639118225703047,66.6443275270073,7805.75,7739.15,9,0,280,0,7816.1,2015-12-21 10:40:00+05:30,NIFTY 50_ema_adx_rsi_v3,7787.7,2015-12-22 14:20:00+05:30
96,BUY,2015-12-23 10:05:00+05:30,7849.3,7854.8,7848.7,7854.8,0,7831.04609279829,7823.231834333257,7809.2089669332645,34.737865233599635,68.01597300205233,7853.2,7778.6,11,0,420,0,7854.8,2015-12-23 10:05:00+05:30,NIFTY 50_ema_adx_rsi_v3,7844.8,2015-12-24 14:00:00+05:30
97,BUY,2015-12-28 09:15:00+05:30,7865.1,7887.9,7864.45,7885.85,0,7860.24091563677,7858.7300477023255,7847.3062595126075,20.00815798597306,73.54399793006198,7868.2,7835.6,5,0,501,0,7887.9,2015-12-28 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,7907.25,2015-12-30 14:15:00+05:30
98,BUY,2015-12-31 14:55:00+05:30,7921.15,7936.75,7921.0,7935.45,0,7918.083598766783,7913.736023077184,7912.150441760544,33.046088764927404,71.72413044465063,7927.75,7904.2,16,0,6,0,7936.75,2015-12-31 14:55:00+05:30,NIFTY 50_ema_adx_rsi_v3,7911.55,2016-01-04 09:30:00+05:30
99,SELL,2016-01-04 11:05:00+05:30,7865.15,7867.85,7853.3,7853.3,0,7891.341113448527,7915.711731401841,7924.209698634097,46.885301508047554,22.396136178252178,7937.45,7861.35,0,23,0,6,7853.3,2016-01-04 11:05:00+05:30,NIFTY 50_ema_adx_rsi_v3,7806.7,2016-01-05 13:20:00+05:30
100,SELL,2016-01-06 14:00:00+05:30,7746.95,7752.5,7736.65,7737.7,0,7778.548209694451,7782.650058641624,7810.547600253746,21.20415019482429,20.706187749302757,7800.95,7747.0,0,5,0,191,7736.65,2016-01-06 14:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,7614.85,2016-01-08 12:45:00+05:30
101,SELL,2016-01-12 12:10:00+05:30,7513.9,7514.9,7502.05,7503.0,0,7524.680351234835,7538.674189571286,7578.239304386849,25.99836687173896,26.810933929623403,7537.9,7509.0,0,31,0,469,7502.05,2016-01-12 12:10:00+05:30,NIFTY 50_ema_adx_rsi_v3,7567.55,2016-01-13 09:15:00+05:30
102,SELL,2016-01-13 12:50:00+05:30,7452.9,7452.9,7432.65,7433.45,0,7476.484577087841,7502.677149353167,7541.560766092854,55.238829887459794,22.837628813617286,7506.65,7446.85,0,23,0,501,7432.65,2016-01-13 12:50:00+05:30,NIFTY 50_ema_adx_rsi_v3,7539.4,2016-01-13 14:10:00+05:30
103,SELL,2016-01-15 15:00:00+05:30,7451.65,7451.65,7427.45,7430.5,0,7486.568745155006,7506.523390908312,7524.674794561241,28.694251753426553,22.193667124041838,7543.6,7446.9,0,9,0,50,7427.45,2016-01-15 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,7418.2,2016-01-19 11:00:00+05:30
104,SELL,2016-01-20 11:40:00+05:30,7307.25,7307.3,7299.0,7300.7,0,7319.291630279973,7348.359991852911,7406.914231500833,36.61783273931267,31.736100539789533,7323.7,7304.3,0,30,0,235,7299.0,2016-01-20 11:40:00+05:30,NIFTY 50_ema_adx_rsi_v3,7387.25,2016-01-21 09:15:00+05:30
105,SELL,2016-01-21 11:40:00+05:30,7291.25,7291.75,7279.35,7279.35,0,7309.862039684685,7314.236520834744,7354.645722490928,24.53334833873559,34.39823916661008,7349.4,7283.45,0,5,0,310,7279.35,2016-01-21 11:40:00+05:30,NIFTY 50_ema_adx_rsi_v3,7315.15,2016-01-21 14:10:00+05:30
106,BUY,2016-01-22 12:15:00+05:30,7411.85,7415.8,7411.15,7415.8,0,7398.5498870469255,7369.241558813724,7346.696772964257,44.302694180915594,69.57645277074592,7414.4,7381.65,37,0,16,0,7415.8,2016-01-22 12:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,7424.2,2016-01-28 10:05:00+05:30
107,BUY,2016-01-28 13:40:00+05:30,7447.5,7454.25,7446.45,7453.35,0,7440.206824544819,7438.828799781171,7433.428413902033,22.54929319127686,67.22086693354208,7451.8,7423.65,6,0,258,0,7454.25,2016-01-28 13:40:00+05:30,NIFTY 50_ema_adx_rsi_v3,7417.15,2016-01-28 15:15:00+05:30
108,BUY,2016-01-29 11:20:00+05:30,7486.55,7497.45,7484.7,7495.5,0,7465.535711444465,7456.20439997756,7442.015170305329,21.017882292469718,69.88462248207937,7491.8,7444.85,9,0,305,0,7497.45,2016-01-29 11:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,7520.8,2016-02-02 11:10:00+05:30
109,SELL,2016-02-02 15:20:00+05:30,7443.55,7444.25,7428.2,7438.05,0,7495.090800458075,7519.8962520037985,7529.435183401966,42.127730079384996,17.8880031250621,7534.05,7440.9,0,29,0,5,7428.2,2016-02-02 15:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,7428.85,2016-02-04 09:40:00+05:30
110,SELL,2016-02-04 14:40:00+05:30,7399.5,7400.35,7380.15,7381.9,0,7415.854381932548,7418.146793959064,7437.703167808453,31.207505428471052,26.61684549252756,7448.85,7397.05,0,14,0,147,7380.15,2016-02-04 14:40:00+05:30,NIFTY 50_ema_adx_rsi_v3,7440.85,2016-02-05 09:35:00+05:30
111,SELL,2016-02-09 11:25:00+05:30,7298.45,7299.4,7290.8,7291.4,0,7309.359587863573,7355.308563967284,7424.914123168828,52.44809366214945,29.060809945923353,7315.8,7294.45,0,41,0,29,7290.8,2016-02-09 11:25:00+05:30,NIFTY 50_ema_adx_rsi_v3,7001.8,2016-02-12 14:25:00+05:30
112,BUY,2016-02-15 13:20:00+05:30,7164.55,7168.4,7163.35,7168.0,0,7155.679744326961,7125.914528650104,7098.441575293368,46.419285678270526,69.155579790893,7167.4,7138.95,50,0,22,0,7168.4,2016-02-15 13:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,7117.1,2016-02-16 11:20:00+05:30
113,SELL,2016-02-16 15:15:00+05:30,7049.25,7049.7,7037.95,7040.3,0,7074.562831505157,7099.393641351887,7113.215781939555,40.51250230498916,29.4631143335736,7132.65,7042.8,0,21,0,9,7037.95,2016-02-16 15:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,7060.2,2016-02-17 14:20:00+05:30
114,BUY,2016-02-18 15:05:00+05:30,7191.3,7199.1,7190.7,7194.15,0,7168.346369571855,7161.409521881709,7123.11932803128,20.670155554858393,65.7903137027879,7193.8,7128.0,8,0,68,0,7199.1,2016-02-18 15:05:00+05:30,NIFTY 50_ema_adx_rsi_v3,7195.85,2016-02-23 09:30:00+05:30
115,SELL,2016-02-23 12:15:00+05:30,7153.75,7155.5,7143.25,7148.0,0,7165.62768438653,7183.37397601573,7189.859463264874,46.91938444451882,27.612897605771224,7178.9,7153.3,0,37,0,8,7143.25,2016-02-23 12:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,7026.3,2016-02-26 09:35:00+05:30
116,SELL,2016-02-29 12:15:00+05:30,6976.0,6976.0,6927.8,6941.05,0,6997.923591718415,7010.470221621069,7026.532289513797,26.655967738614812,33.009193890126866,7068.05,6962.3,0,5,0,308,6927.8,2016-02-29 12:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,7020.4,2016-02-29 12:55:00+05:30
117,BUY,2016-03-01 10:00:00+05:30,7135.55,7151.4,7135.45,7146.3,0,7077.871650758214,7046.523643875375,7030.728004230226,29.715124257601847,73.64571366741919,7140.0,6969.55,10,0,6,0,7151.4,2016-03-01 10:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,7446.85,2016-03-08 13:55:00+05:30
118,BUY,2016-03-08 15:20:00+05:30,7489.0,7494.5,7487.85,7492.6,0,7471.317223666187,7476.290572042602,7452.214233285803,30.975415339974575,63.6786908774891,7489.9,7442.4,5,0,370,0,7494.5,2016-03-08 15:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,7430.1,2016-03-09 09:15:00+05:30
119,BUY,2016-03-09 12:20:00+05:30,7461.1,7477.2,7461.1,7474.55,0,7451.274357782815,7453.811498583432,7450.460756096062,21.63919293388388,69.93674143312705,7465.95,7430.85,5,0,409,0,7477.2,2016-03-09 12:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,7460.05,2016-03-10 11:00:00+05:30
120,BUY,2016-03-10 14:00:00+05:30,7486.5,7500.0,7486.05,7497.8,0,7476.284699702793,7476.843713254938,7470.84680215349,23.248124635937206,65.72172379207043,7493.75,7447.45,5,0,501,0,7500.0,2016-03-10 14:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,7461.0,2016-03-11 12:00:00+05:30
121,SELL,2016-03-15 12:15:00+05:30,7489.6,7489.7,7482.25,7485.35,0,7495.339337082916,7506.225973509115,7512.830531537219,32.92545577883053,35.26307617860594,7503.5,7487.6,0,39,0,14,7482.25,2016-03-15 12:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,7456.5,2016-03-16 14:20:00+05:30
122,BUY,2016-03-18 14:55:00+05:30,7572.4,7589.85,7572.3,7588.65,0,7557.93740071422,7551.357642777738,7531.138193355184,21.630346039386502,75.14933018688231,7573.7,7526.35,11,0,140,0,7589.85,2016-03-18 14:55:00+05:30,NIFTY 50_ema_adx_rsi_v3,7675.1,2016-03-28 12:35:00+05:30
123,SELL,2016-03-28 14:40:00+05:30,7617.5,7623.3,7604.65,7607.3,0,7643.306662997897,7663.583259695683,7671.89297239722,47.11882003877439,14.659960796661622,7679.1,7612.3,0,52,0,6,7604.65,2016-03-28 14:40:00+05:30,NIFTY 50_ema_adx_rsi_v3,7640.05,2016-03-29 14:15:00+05:30
124,SELL,2016-03-29 15:20:00+05:30,7593.1,7596.4,7587.5,7588.5,0,7613.788479796428,7617.150944519697,7639.596624021288,20.30826966884505,34.665489306465176,7652.25,7590.25,0,6,0,89,7587.5,2016-03-29 15:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,7665.15,2016-03-30 09:15:00+05:30
125,BUY,2016-03-30 12:15:00+05:30,7675.15,7683.95,7675.15,7681.8,0,7669.518478112105,7655.111012210396,7646.786019954661,35.730003906961024,66.11809225689365,7678.6,7649.55,37,0,12,0,7683.95,2016-03-30 12:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,7702.3,2016-03-31 14:55:00+05:30
126,SELL,2016-04-01 13:20:00+05:30,7686.4,7687.1,7670.7,7670.9,0,7692.779141918307,7706.742846097559,7710.095572958258,30.155614779406896,32.21186799904477,7722.3,7675.65,0,50,0,5,7670.7,2016-04-01 13:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,7708.7,2016-04-01 14:05:00+05:30
127,BUY,2016-04-04 15:00:00+05:30,7745.6,7758.75,7745.6,7750.9,0,7734.792163450059,7729.091635229295,7719.004979739894,22.718352399020397,69.17654218595064,7748.75,7721.35,22,0,67,0,7758.75,2016-04-04 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,7718.1,2016-04-05 10:05:00+05:30
128,SELL,2016-04-05 12:00:00+05:30,7673.65,7673.65,7644.9,7652.85,0,7691.39820270111,7708.364724789633,7716.301971288493,46.67573558497355,28.630033093072853,7725.9,7655.9,0,34,0,8,7644.9,2016-04-05 12:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,7562.4,2016-04-08 13:25:00+05:30
129,BUY,2016-04-11 15:00:00+05:30,7663.25,7677.2,7663.25,7671.1,0,7614.817367790264,7586.460056416716,7575.955351399148,40.69944685905989,84.113772417545,7666.15,7553.4,22,0,5,0,7677.2,2016-04-11 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,7884.35,2016-04-21 14:45:00+05:30
130,SELL,2016-04-25 09:35:00+05:30,7892.25,7892.9,7873.1,7873.2,0,7896.145531517483,7901.756201149209,7903.3617755733585,20.282825726812156,31.96649710846407,7910.4,7884.05,0,23,0,5,7873.1,2016-04-25 09:35:00+05:30,NIFTY 50_ema_adx_rsi_v3,7860.6,2016-04-26 11:10:00+05:30
131,BUY,2016-04-26 13:25:00+05:30,7956.25,7966.25,7955.35,7960.2,0,7916.264341005046,7885.7364780212265,7876.135308822494,51.32356586901189,79.16932964608819,7958.2,7856.6,34,0,5,0,7966.25,2016-04-26 13:25:00+05:30,NIFTY 50_ema_adx_rsi_v3,7931.15,2016-04-28 11:10:00+05:30
132,SELL,2016-04-28 14:05:00+05:30,7898.25,7898.4,7885.85,7887.05,0,7904.570900582458,7923.156425498668,7934.170501249172,41.54685861239691,31.207096275265215,7918.65,7892.75,0,44,0,13,7885.85,2016-04-28 14:05:00+05:30,NIFTY 50_ema_adx_rsi_v3,7818.05,2016-05-02 14:00:00+05:30
133,SELL,2016-05-03 12:50:00+05:30,7797.9,7799.95,7788.85,7796.6,0,7833.1498146175,7837.879536673746,7842.95447165042,24.123397002196356,19.519415127071042,7857.15,7797.4,0,5,0,223,7788.85,2016-05-03 12:50:00+05:30,NIFTY 50_ema_adx_rsi_v3,7739.15,2016-05-05 10:30:00+05:30
134,SELL,2016-05-06 09:15:00+05:30,7717.65,7717.65,7695.6,7700.45,0,7741.373353870278,7739.559341582422,7752.165552256249,25.637647557126876,29.766916315241588,7777.35,7725.8,0,7,0,405,7695.6,2016-05-06 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,7730.15,2016-05-06 13:15:00+05:30
135,BUY,2016-05-09 10:00:00+05:30,7822.7,7835.9,7822.0,7828.65,0,7781.774711623706,7751.090338751115,7739.24923138599,49.10211800112565,81.38867851513882,7824.5,7718.25,43,0,6,0,7835.9,2016-05-09 10:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,7840.65,2016-05-11 12:45:00+05:30
136,BUY,2016-05-12 09:25:00+05:30,7879.55,7893.7,7879.55,7893.65,0,7857.116839909707,7855.072988217289,7844.286675262221,21.715285645985745,74.0671934014012,7886.65,7832.3,5,0,224,0,7893.7,2016-05-12 09:25:00+05:30,NIFTY 50_ema_adx_rsi_v3,7824.05,2016-05-13 09:30:00+05:30
137,SELL,2016-05-13 12:15:00+05:30,7828.95,7829.1,7801.35,7801.35,0,7832.219663572769,7846.3356814548115,7858.149420338674,42.43801332696665,23.314667279173932,7844.05,7819.15,0,37,0,19,7801.35,2016-05-13 12:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,7809.65,2016-05-16 13:50:00+05:30
138,BUY,2016-05-17 11:55:00+05:30,7907.25,7912.1,7907.15,7911.8,0,7903.034983374018,7882.836368851196,7847.779608599421,35.848507710703494,63.21269914071661,7910.75,7894.15,60,0,32,0,7912.1,2016-05-17 11:55:00+05:30,NIFTY 50_ema_adx_rsi_v3,7826.8,2016-05-18 09:15:00+05:30
139,SELL,2016-05-18 12:00:00+05:30,7817.6,7817.6,7810.95,7814.75,0,7825.654280728165,7845.977911604043,7858.579099923043,49.06888657262175,30.106907760050262,7829.85,7815.6,0,44,0,15,7810.95,2016-05-18 12:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,7866.55,2016-05-18 12:55:00+05:30
140,SELL,2016-05-19 14:15:00+05:30,7810.6,7810.6,7795.0,7801.15,0,7826.166864415361,7833.199392786223,7846.352669227351,20.8750200935878,27.28934684297495,7837.4,7806.45,0,24,0,117,7795.0,2016-05-19 14:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,7811.8,2016-05-20 13:00:00+05:30
141,SELL,2016-05-20 14:35:00+05:30,7780.3,7780.3,7765.9,7769.8,0,7788.727310459245,7793.731586435172,7816.979136041594,23.098526494735605,32.27042039215357,7811.8,7775.8,0,9,0,196,7765.9,2016-05-20 14:35:00+05:30,NIFTY 50_ema_adx_rsi_v3,7788.1,2016-05-23 14:00:00+05:30
142,SELL,2016-05-23 15:00:00+05:30,7742.45,7743.8,7735.45,7738.3,0,7766.365359337207,7767.563862743943,7788.577537089771,27.70487730644387,29.983399656008686,7804.2,7742.2,0,5,0,276,7735.45,2016-05-23 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,7755.1,2016-05-24 13:35:00+05:30
143,BUY,2016-05-25 10:05:00+05:30,7859.55,7866.1,7858.7,7865.4,0,7817.784001702277,7781.633660739669,7770.047076983403,48.938767799145445,82.12189314913431,7860.5,7734.3,16,0,5,0,7866.1,2016-05-25 10:05:00+05:30,NIFTY 50_ema_adx_rsi_v3,8156.3,2016-06-02 09:45:00+05:30
144,BUY,2016-06-02 14:30:00+05:30,8185.15,8193.3,8184.0,8190.35,0,8176.406745996168,8173.108161824042,8168.063247369302,26.585230111209768,70.1474038104802,8190.15,8162.65,8,0,501,0,8193.3,2016-06-02 14:30:00+05:30,NIFTY 50_ema_adx_rsi_v3,8207.8,2016-06-06 12:00:00+05:30
145,BUY,2016-06-07 11:35:00+05:30,8235.25,8253.2,8235.25,8246.1,0,8229.991978105927,8224.012925732939,8215.08913657604,21.671319737314796,71.86529394208667,8239.8,8217.15,29,0,29,0,8253.2,2016-06-07 11:35:00+05:30,NIFTY 50_ema_adx_rsi_v3,8249.6,2016-06-09 09:15:00+05:30
146,SELL,2016-06-09 11:30:00+05:30,8222.55,8224.15,8219.2,8219.35,0,8231.188785188919,8243.830490348548,8248.54252935754,33.773556663835336,30.591000794308272,8238.5,8219.5,0,29,0,8,8219.2,2016-06-09 11:30:00+05:30,NIFTY 50_ema_adx_rsi_v3,8264.85,2016-06-10 11:00:00+05:30
147,SELL,2016-06-10 13:00:00+05:30,8199.75,8199.75,8181.65,8194.1,0,8225.81295537958,8224.625171397165,8230.555268799368,30.586684943806603,26.208734876450166,8254.25,8195.2,0,5,0,101,8181.65,2016-06-10 13:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,8117.75,2016-06-13 15:15:00+05:30
148,SELL,2016-06-14 09:50:00+05:30,8093.4,8096.75,8088.25,8089.25,0,8104.020335468821,8103.932395726987,8148.798764592955,25.515631635269898,38.32174066520269,8134.4,8090.4,0,5,0,213,8088.25,2016-06-14 09:50:00+05:30,NIFTY 50_ema_adx_rsi_v3,8108.8,2016-06-14 10:05:00+05:30
149,SELL,2016-06-14 13:20:00+05:30,8094.95,8095.95,8089.85,8090.0,0,8097.660050976466,8100.480427640452,8132.353902965905,24.075706647935853,36.79692977034807,8109.2,8090.5,0,16,0,255,8089.85,2016-06-14 13:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,8113.0,2016-06-14 15:15:00+05:30
150,BUY,2016-06-15 14:00:00+05:30,8153.85,8172.05,8150.4,8170.65,0,8148.6370978097,8139.063841850637,8130.9368482092,36.64222471406189,74.09645538699827,8155.15,8140.8,67,0,20,0,8172.05,2016-06-15 14:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,8102.2,2016-06-16 10:10:00+05:30
151,SELL,2016-06-16 11:55:00+05:30,8084.25,8084.9,8074.5,8078.4,0,8100.022023584799,8121.852109786448,8132.390776234158,55.391970095299584,27.980221124682686,8118.55,8079.0,0,33,0,10,8074.5,2016-06-16 11:55:00+05:30,NIFTY 50_ema_adx_rsi_v3,8132.35,2016-06-16 13:50:00+05:30
152,BUY,2016-06-20 12:10:00+05:30,8203.9,8204.85,8201.7,8204.45,0,8192.93092033488,8182.23887993775,8159.101009954719,20.063125017288876,67.54806394036586,8204.3,8176.6,31,0,109,0,8204.85,2016-06-20 12:10:00+05:30,NIFTY 50_ema_adx_rsi_v3,8202.35,2016-06-22 12:55:00+05:30
153,BUY,2016-06-23 14:10:00+05:30,8221.55,8226.2,8220.85,8225.35,0,8215.892265484943,8208.80954134885,8204.375939055057,28.93997508440054,70.26840807771346,8224.55,8202.0,22,0,13,0,8226.2,2016-06-23 14:10:00+05:30,NIFTY 50_ema_adx_rsi_v3,8019.45,2016-06-24 09:20:00+05:30
154,SELL,2016-06-24 10:00:00+05:30,7983.95,7983.95,7954.35,7956.1,0,8095.143461402042,8158.599131247779,8192.997435765092,58.479602852801825,14.488357901983093,8285.3,7977.0,0,10,0,7,7954.35,2016-06-24 10:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,8078.05,2016-06-24 14:10:00+05:30
155,SELL,2016-06-27 13:55:00+05:30,8078.5,8078.5,8062.45,8069.7,0,8095.264140293455,8090.715533553695,8100.827815232374,24.363329727141092,29.927721698650345,8120.6,8076.9,0,5,0,129,8062.45,2016-06-27 13:55:00+05:30,NIFTY 50_ema_adx_rsi_v3,8078.2,2016-06-27 14:00:00+05:30
156,SELL,2016-06-27 14:05:00+05:30,8067.1,8067.1,8055.7,8062.2,0,8089.68833253047,8088.707495602623,8100.111198015327,28.812788471339616,26.676618029183743,8120.6,8062.45,0,7,0,131,8055.7,2016-06-27 14:05:00+05:30,NIFTY 50_ema_adx_rsi_v3,8077.15,2016-06-27 14:10:00+05:30
157,BUY,2016-06-28 13:00:00+05:30,8135.15,8145.5,8135.15,8145.5,0,8123.344280512815,8114.6386797152745,8105.832809491931,25.69891721085597,75.77835302682197,8136.85,8106.1,59,0,32,0,8145.5,2016-06-28 13:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,8336.15,2016-07-05 12:40:00+05:30
158,SELL,2016-07-07 12:10:00+05:30,8328.4,8329.15,8319.9,8321.8,0,8329.956276545072,8333.424727229483,8336.508634889979,21.290823624775943,38.59760623961069,8341.5,8323.2,0,16,0,22,8319.9,2016-07-07 12:10:00+05:30,NIFTY 50_ema_adx_rsi_v3,8340.8,2016-07-07 12:35:00+05:30
159,BUY,2016-07-11 09:55:00+05:30,8453.25,8456.35,8452.25,8455.7,0,8396.306230655722,8358.003961872584,8336.328006508385,46.28712250355927,85.39563061364804,8455.65,8306.9,17,0,8,0,8456.35,2016-07-11 09:55:00+05:30,NIFTY 50_ema_adx_rsi_v3,8510.05,2016-07-15 11:50:00+05:30
160,BUY,2016-07-15 13:10:00+05:30,8550.05,8558.85,8549.55,8558.85,0,8533.473445501302,8534.887844922385,8520.7666983171,32.53286437849785,70.55969244567629,8551.2,8510.05,5,0,347,0,8558.85,2016-07-15 13:10:00+05:30,NIFTY 50_ema_adx_rsi_v3,8537.95,2016-07-18 13:50:00+05:30
161,BUY,2016-07-20 14:35:00+05:30,8561.2,8566.7,8561.05,8566.1,0,8556.202967827996,8551.554157971084,8538.891802533592,21.207952490878636,64.44581059285076,8565.85,8546.0,8,0,49,0,8566.7,2016-07-20 14:35:00+05:30,NIFTY 50_ema_adx_rsi_v3,8544.45,2016-07-21 12:15:00+05:30
162,SELL,2016-07-21 14:55:00+05:30,8534.55,8535.5,8511.1,8514.45,0,8535.569740932207,8543.865498916402,8545.791507939024,25.761041804782984,31.07732951409301,8555.0,8526.2,0,38,0,5,8511.1,2016-07-21 14:55:00+05:30,NIFTY 50_ema_adx_rsi_v3,8538.8,2016-07-22 12:10:00+05:30
