,signal,date,open,high,low,close,volume,ema20,ema50,ema100,ema200,adx,rsi,max_high,min_low,close_above_ema50_cnt,close_below_ema50_cnt,ema50_above_ema200_cnt,ema50_below_ema200_cnt,entry_price,from,symbol,exit_price,to
618,SELL,2021-01-15 14:05:00+05:30,14464.45,14466.2,14418.05,14419.9,0,14497.71,14512.33,14526.85,14526.58,21.7,24.56,14541.05,14439.45,0,5,0,32,14418.05,2021-01-15 14:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,14413.45,2021-01-19 10:10:00+05:30
619,BUY,2021-01-19 12:55:00+05:30,14465.35,14485.2,14464.3,14482.15,0,14458.74,14428.3,14409.04,14421.4,29.25,65.22,14477.5,14425.85,45,0,6,0,14485.2,2021-01-19 12:55:00+05:30,NIFTY 50_ema_adx_rsi_v1,14627.1,2021-01-21 14:45:00+05:30
620,SELL,2021-01-22 11:10:00+05:30,14503.1,14509.8,14486.25,14498.35,0,14564.97,14611.9,14635.51,14614.58,39.08,31.04,14619.6,14498.85,0,41,0,1,14486.25,2021-01-22 11:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,13899.7,2021-02-01 11:45:00+05:30
621,BUY,2021-02-01 13:25:00+05:30,14114.05,14153.3,14103.8,14152.35,0,13973.7,13880.05,13842.67,13877.79,30.04,74.12,14119.6,13778.3,35,0,1,0,14153.3,2021-02-01 13:25:00+05:30,NIFTY 50_ema_adx_rsi_v1,15083.05,2021-02-10 09:20:00+05:30
622,SELL,2021-02-10 13:40:00+05:30,15022.35,15024.95,14989.9,15000.0,0,15065.53,15087.03,15108.34,15089.0,22.45,25.19,15125.15,15022.0,0,14,0,1,14989.9,2021-02-10 13:40:00+05:30,NIFTY 50_ema_adx_rsi_v1,15087.75,2021-02-10 15:00:00+05:30
623,BUY,2021-02-11 15:20:00+05:30,15175.85,15188.5,15173.25,15181.5,0,15159.65,15144.65,15132.4,15114.2,26.78,64.1,15177.25,15113.65,20,0,68,0,15188.5,2021-02-11 15:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,15151.95,2021-02-12 13:50:00+05:30
624,BUY,2021-02-15 09:25:00+05:30,15292.6,15309.4,15286.45,15307.45,0,15196.66,15187.37,15179.36,15157.47,32.35,73.81,15296.1,15081.4,3,0,147,0,15309.4,2021-02-15 09:25:00+05:30,NIFTY 50_ema_adx_rsi_v1,15274.2,2021-02-16 13:00:00+05:30
625,SELL,2021-02-17 13:00:00+05:30,15245.55,15245.55,15222.45,15222.5,0,15272.92,15277.02,15286.02,15278.39,20.5,31.47,15313.5,15245.65,0,5,0,1,15222.45,2021-02-17 13:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,14836.7,2021-02-24 15:55:00+05:30
626,BUY,2021-02-25 09:30:00+05:30,15147.55,15164.05,15134.55,15161.7,0,14986.44,14881.01,14835.39,14858.77,45.09,83.76,15156.4,14760.85,30,0,3,0,15164.05,2021-02-25 09:30:00+05:30,NIFTY 50_ema_adx_rsi_v1,14841.5,2021-02-26 09:15:00+05:30
627,SELL,2021-02-26 10:55:00+05:30,14790.8,14798.75,14763.9,14765.6,0,14858.59,14953.59,14980.48,14964.77,58.34,21.75,14919.05,14775.8,0,27,0,3,14763.9,2021-02-26 10:55:00+05:30,NIFTY 50_ema_adx_rsi_v1,14783.5,2021-03-01 15:15:00+05:30
628,BUY,2021-03-02 13:45:00+05:30,14840.25,14871.0,14840.25,14862.75,0,14822.56,14820.1,14803.87,14803.82,21.6,62.13,14849.85,14783.9,2,0,45,0,14871.0,2021-03-02 13:45:00+05:30,NIFTY 50_ema_adx_rsi_v1,14986.85,2021-03-05 09:15:00+05:30
629,SELL,2021-03-05 13:50:00+05:30,14972.85,14980.35,14918.5,14918.85,0,15000.12,15021.89,15044.96,15036.93,20.99,28.13,15052.0,14955.95,0,13,0,22,14918.5,2021-03-05 13:50:00+05:30,NIFTY 50_ema_adx_rsi_v1,15042.2,2021-03-08 09:15:00+05:30
630,SELL,2021-03-08 12:50:00+05:30,14979.55,14988.95,14953.9,14963.5,0,15007.78,15012.31,15018.17,15021.45,22.29,35.61,15047.45,14966.6,0,4,0,85,14953.9,2021-03-08 12:50:00+05:30,NIFTY 50_ema_adx_rsi_v1,15040.3,2021-03-08 14:20:00+05:30
631,SELL,2021-03-08 15:05:00+05:30,14956.85,14957.0,14921.05,14933.2,0,14990.65,14997.29,15006.08,15013.76,20.64,33.38,15045.25,14936.25,0,4,0,112,14921.05,2021-03-08 15:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,15087.35,2021-03-09 09:15:00+05:30
632,BUY,2021-03-09 15:15:00+05:30,15114.55,15121.7,15109.15,15121.2,0,15037.89,15026.18,15024.86,15023.83,25.52,73.08,15114.45,14939.35,8,0,1,0,15121.7,2021-03-09 15:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,15149.55,2021-03-12 13:30:00+05:30
633,SELL,2021-03-15 09:20:00+05:30,14969.05,14971.3,14907.3,14926.35,0,15028.25,15098.64,15136.86,15131.83,48.84,27.48,15116.55,14954.85,0,41,0,11,14907.3,2021-03-15 09:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,14978.3,2021-03-16 09:15:00+05:30
634,SELL,2021-03-17 10:10:00+05:30,14902.05,14902.35,14861.9,14866.05,0,14908.82,14926.8,14936.86,14962.72,21.15,34.89,14964.35,14882.65,0,41,0,171,14861.9,2021-03-17 10:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,14689.5,2021-03-19 14:25:00+05:30
635,SELL,2021-03-22 13:00:00+05:30,14618.8,14618.9,14598.75,14607.65,0,14650.55,14665.45,14661.51,14686.77,21.2,32.62,14721.85,14610.75,0,11,0,430,14598.75,2021-03-22 13:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,14700.95,2021-03-22 14:05:00+05:30
636,BUY,2021-03-23 09:20:00+05:30,14795.15,14825.0,14795.15,14818.35,0,14722.05,14692.39,14677.13,14687.97,20.9,73.95,14799.55,14641.35,10,0,2,0,14825.0,2021-03-23 09:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,14724.75,2021-03-24 09:15:00+05:30
637,SELL,2021-03-24 10:50:00+05:30,14647.95,14653.85,14606.2,14606.3,0,14685.34,14732.96,14742.33,14733.78,43.2,26.17,14809.25,14626.45,0,20,0,1,14606.2,2021-03-24 10:50:00+05:30,NIFTY 50_ema_adx_rsi_v1,14532.45,2021-03-26 11:35:00+05:30
638,BUY,2021-03-30 09:20:00+05:30,14636.35,14663.8,14628.95,14656.6,0,14542.42,14523.29,14503.59,14518.75,21.32,77.93,14655.75,14474.15,4,0,2,0,14663.8,2021-03-30 09:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,14682.6,2021-03-31 15:00:00+05:30
639,BUY,2021-04-01 14:10:00+05:30,14833.65,14842.7,14833.65,14842.05,0,14799.14,14772.21,14756.01,14726.74,27.8,73.19,14833.85,14727.5,17,0,210,0,14842.7,2021-04-01 14:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,14742.55,2021-04-05 09:50:00+05:30
640,SELL,2021-04-05 11:10:00+05:30,14500.25,14505.45,14460.15,14473.95,0,14586.21,14676.92,14715.55,14717.03,61.19,24.64,14785.15,14480.3,0,24,0,8,14460.15,2021-04-05 11:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,14701.8,2021-04-06 09:25:00+05:30
641,BUY,2021-04-06 11:15:00+05:30,14751.55,14774.2,14751.55,14767.1,0,14721.18,14685.83,14673.95,14680.14,30.92,68.84,14763.8,14671.15,24,0,3,0,14774.2,2021-04-06 11:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,14685.55,2021-04-06 12:30:00+05:30
642,BUY,2021-04-07 13:10:00+05:30,14865.3,14879.5,14865.2,14872.1,0,14847.03,14810.12,14767.74,14733.22,22.94,67.79,14867.6,14819.9,53,0,46,0,14879.5,2021-04-07 13:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,14841.9,2021-04-08 14:55:00+05:30
643,SELL,2021-04-12 09:20:00+05:30,14531.05,14531.05,14474.3,14474.3,0,14777.5,14821.93,14845.68,14842.16,22.77,10.21,14865.7,14528.9,0,36,0,4,14474.3,2021-04-12 09:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,14491.65,2021-04-13 14:35:00+05:30
644,SELL,2021-04-15 11:05:00+05:30,14387.35,14398.6,14371.2,14371.65,0,14426.39,14431.67,14428.94,14480.99,23.98,35.1,14562.35,14377.7,0,11,0,175,14371.2,2021-04-15 11:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,14466.15,2021-04-15 13:35:00+05:30
645,BUY,2021-04-15 15:10:00+05:30,14583.4,14587.9,14575.0,14587.9,0,14513.02,14475.73,14454.31,14473.85,25.23,71.63,14583.85,14424.3,22,0,1,0,14587.9,2021-04-15 15:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,14252.4,2021-04-19 09:15:00+05:30
646,SELL,2021-04-20 12:20:00+05:30,14384.2,14385.0,14353.2,14353.9,0,14404.49,14405.08,14406.89,14432.41,20.28,30.78,14467.55,14370.2,0,8,0,107,14353.2,2021-04-20 12:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,14360.8,2021-04-22 13:00:00+05:30
647,BUY,2021-04-26 09:30:00+05:30,14489.25,14535.2,14489.25,14523.8,0,14392.14,14382.25,14377.62,14376.69,28.15,73.96,14504.65,14274.2,4,0,2,0,14535.2,2021-04-26 09:30:00+05:30,NIFTY 50_ema_adx_rsi_v1,14789.0,2021-04-30 09:15:00+05:30
648,SELL,2021-04-30 14:00:00+05:30,14742.8,14744.15,14682.1,14686.0,0,14759.3,14790.99,14815.59,14797.44,38.56,23.19,14818.65,14706.6,0,63,0,3,14682.1,2021-04-30 14:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,14694.1,2021-05-04 09:15:00+05:30
649,SELL,2021-05-04 14:35:00+05:30,14541.05,14543.25,14515.2,14516.6,0,14600.39,14623.02,14632.02,14655.7,20.56,25.68,14667.1,14540.9,0,20,0,160,14515.2,2021-05-04 14:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,14625.9,2021-05-05 13:05:00+05:30
650,BUY,2021-05-06 12:50:00+05:30,14690.85,14714.4,14686.0,14707.3,0,14675.03,14652.47,14632.43,14628.0,24.79,71.06,14698.85,14615.45,18,0,35,0,14714.4,2021-05-06 12:50:00+05:30,NIFTY 50_ema_adx_rsi_v1,14808.9,2021-05-11 09:15:00+05:30
651,SELL,2021-05-12 09:25:00+05:30,14785.55,14786.8,14768.25,14775.1,0,14830.13,14843.67,14855.96,14844.02,28.91,25.32,14856.9,14775.8,0,6,0,1,14768.25,2021-05-12 09:25:00+05:30,NIFTY 50_ema_adx_rsi_v1,14757.25,2021-05-17 09:15:00+05:30
652,BUY,2021-05-17 11:45:00+05:30,14808.3,14827.6,14807.45,14825.1,0,14801.17,14763.36,14739.26,14744.11,35.04,65.85,14823.95,14784.2,35,0,12,0,14827.6,2021-05-17 11:45:00+05:30,NIFTY 50_ema_adx_rsi_v1,15012.25,2021-05-19 15:20:00+05:30
653,SELL,2021-05-20 14:30:00+05:30,14952.75,14953.85,14927.45,14931.45,0,14975.32,14993.13,15012.02,15007.24,20.87,24.08,15004.85,14949.35,0,71,0,20,14927.45,2021-05-20 14:30:00+05:30,NIFTY 50_ema_adx_rsi_v1,15011.9,2021-05-21 09:15:00+05:30
654,BUY,2021-05-21 10:35:00+05:30,15082.55,15096.55,15076.6,15095.85,0,15041.11,15010.81,15010.74,15006.37,47.0,74.73,15088.7,14898.6,17,0,2,0,15096.55,2021-05-21 10:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,15176.5,2021-05-25 14:10:00+05:30
655,BUY,2021-05-26 10:20:00+05:30,15245.05,15262.7,15243.75,15262.55,0,15228.76,15223.58,15219.89,15192.29,21.81,71.47,15257.05,15186.7,8,0,224,0,15262.7,2021-05-26 10:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,15276.95,2021-05-27 14:30:00+05:30
656,BUY,2021-05-27 15:25:00+05:30,15345.5,15383.35,15344.7,15370.15,0,15328.14,15327.13,15316.86,15286.63,23.05,67.85,15351.05,15273.35,6,0,360,0,15383.35,2021-05-27 15:25:00+05:30,NIFTY 50_ema_adx_rsi_v1,15512.6,2021-06-02 09:20:00+05:30
657,SELL,2021-06-02 13:10:00+05:30,15477.25,15477.25,15466.9,15467.5,0,15489.68,15506.06,15521.9,15511.39,31.72,30.91,15505.0,15470.2,0,49,0,8,15466.9,2021-06-02 13:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,15509.8,2021-06-02 14:20:00+05:30
658,BUY,2021-06-02 15:10:00+05:30,15569.6,15575.8,15568.5,15572.95,0,15524.85,15512.9,15518.61,15511.39,35.91,78.44,15571.5,15477.65,12,0,1,0,15575.8,2021-06-02 15:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,15689.9,2021-06-08 09:55:00+05:30
659,BUY,2021-06-09 09:50:00+05:30,15772.75,15788.8,15771.1,15787.55,0,15755.24,15743.52,15734.48,15713.75,22.23,68.81,15778.2,15723.85,6,0,312,0,15788.8,2021-06-09 09:50:00+05:30,NIFTY 50_ema_adx_rsi_v1,15659.65,2021-06-09 13:10:00+05:30
660,SELL,2021-06-09 14:30:00+05:30,15642.7,15648.15,15607.6,15607.6,0,15686.49,15721.68,15733.86,15725.36,47.95,25.6,15784.3,15608.95,0,19,0,2,15607.6,2021-06-09 14:30:00+05:30,NIFTY 50_ema_adx_rsi_v1,15715.7,2021-06-10 10:40:00+05:30
661,BUY,2021-06-11 09:30:00+05:30,15808.35,15834.95,15807.45,15829.0,0,15762.14,15738.81,15727.4,15721.01,23.39,77.99,15823.0,15719.95,34,0,21,0,15834.95,2021-06-11 09:30:00+05:30,NIFTY 50_ema_adx_rsi_v1,15707.0,2021-06-14 09:20:00+05:30
662,BUY,2021-06-14 14:15:00+05:30,15798.95,15810.8,15796.25,15809.1,0,15774.42,15754.57,15752.01,15748.5,35.93,69.97,15807.95,15717.05,12,0,5,0,15810.8,2021-06-14 14:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,15820.2,2021-06-16 10:05:00+05:30
663,SELL,2021-06-16 12:40:00+05:30,15772.05,15772.65,15755.35,15764.25,0,15788.98,15811.15,15824.7,15816.2,30.78,31.88,15802.75,15772.25,0,38,0,5,15755.35,2021-06-16 12:40:00+05:30,NIFTY 50_ema_adx_rsi_v1,15814.6,2021-06-16 14:05:00+05:30
664,SELL,2021-06-16 15:00:00+05:30,15800.0,15801.45,15770.6,15780.7,0,15802.27,15804.19,15813.89,15811.93,20.77,36.81,15825.4,15785.45,0,3,0,33,15770.6,2021-06-16 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,15683.35,2021-06-18 15:10:00+05:30
665,BUY,2021-06-21 14:35:00+05:30,15727.05,15738.55,15722.35,15736.9,0,15694.39,15662.88,15647.36,15660.88,24.5,73.62,15732.3,15642.15,28,0,1,0,15738.55,2021-06-21 14:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,15755.95,2021-06-22 15:15:00+05:30
666,SELL,2021-06-23 14:35:00+05:30,15736.05,15738.9,15691.85,15694.95,0,15742.04,15754.26,15765.44,15757.92,28.38,33.67,15785.45,15703.25,0,6,0,4,15691.85,2021-06-23 14:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,15752.15,2021-06-24 09:30:00+05:30
667,BUY,2021-06-24 13:10:00+05:30,15780.6,15791.65,15779.8,15790.4,0,15767.28,15755.82,15754.83,15752.93,24.87,65.52,15784.25,15735.0,13,0,4,0,15791.65,2021-06-24 13:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,15812.15,2021-06-28 15:00:00+05:30
668,SELL,2021-06-29 10:40:00+05:30,15766.55,15766.65,15749.25,15754.7,0,15786.1,15806.87,15817.77,15813.87,37.52,30.26,15835.5,15757.25,0,13,0,6,15749.25,2021-06-29 10:40:00+05:30,NIFTY 50_ema_adx_rsi_v1,15804.6,2021-06-30 09:15:00+05:30
669,BUY,2021-06-30 12:15:00+05:30,15831.85,15838.85,15831.1,15837.75,0,15824.21,15807.61,15799.42,15799.14,33.32,64.81,15837.35,15811.6,37,0,12,0,15838.85,2021-06-30 12:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,15782.7,2021-06-30 13:40:00+05:30
670,SELL,2021-06-30 14:40:00+05:30,15758.2,15758.2,15738.9,15738.9,0,15785.11,15797.65,15798.27,15799.01,37.56,24.31,15827.15,15748.8,0,14,0,1,15738.9,2021-06-30 14:40:00+05:30,NIFTY 50_ema_adx_rsi_v1,15720.6,2021-07-02 15:00:00+05:30
671,BUY,2021-07-05 10:15:00+05:30,15815.75,15826.85,15815.65,15825.1,0,15784.89,15743.67,15723.53,15726.8,50.43,77.65,15821.25,15692.15,27,0,8,0,15826.85,2021-07-05 10:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,15822.85,2021-07-06 15:05:00+05:30
672,BUY,2021-07-07 15:15:00+05:30,15880.95,15887.05,15880.95,15885.5,0,15854.13,15843.88,15841.41,15830.17,21.49,70.54,15882.65,15814.8,19,0,218,0,15887.05,2021-07-07 15:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,15831.9,2021-07-08 10:25:00+05:30
673,SELL,2021-07-08 12:35:00+05:30,15782.8,15784.0,15770.4,15778.0,0,15807.66,15826.1,15834.06,15830.82,43.07,26.2,15844.75,15779.45,0,29,0,4,15770.4,2021-07-08 12:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,15760.8,2021-07-12 09:15:00+05:30
674,SELL,2021-07-12 14:40:00+05:30,15661.7,15667.05,15646.15,15648.15,0,15699.27,15722.23,15728.31,15740.79,45.28,23.99,15768.75,15655.0,0,20,0,16,15646.15,2021-07-12 14:40:00+05:30,NIFTY 50_ema_adx_rsi_v1,15756.8,2021-07-13 09:15:00+05:30
675,BUY,2021-07-13 11:45:00+05:30,15775.1,15779.95,15773.55,15775.1,0,15762.62,15749.25,15741.23,15743.59,27.71,62.72,15774.9,15744.8,31,0,9,0,15779.95,2021-07-13 11:45:00+05:30,NIFTY 50_ema_adx_rsi_v1,15889.55,2021-07-16 13:55:00+05:30
676,SELL,2021-07-19 12:25:00+05:30,15815.3,15816.0,15804.95,15806.2,0,15820.41,15840.61,15864.35,15871.52,32.31,34.72,15829.7,15809.25,0,39,0,31,15804.95,2021-07-19 12:25:00+05:30,NIFTY 50_ema_adx_rsi_v1,15752.6,2021-07-22 09:15:00+05:30
677,BUY,2021-07-22 12:05:00+05:30,15811.85,15821.25,15811.15,15821.25,0,15799.91,15761.89,15737.43,15750.88,39.12,73.3,15815.9,15783.35,35,0,7,0,15821.25,2021-07-22 12:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,15832.35,2021-07-26 14:40:00+05:30
678,SELL,2021-07-27 12:55:00+05:30,15769.15,15769.45,15747.45,15750.0,0,15807.71,15830.5,15840.45,15836.41,36.31,20.71,15855.4,15767.7,0,27,0,3,15747.45,2021-07-27 12:55:00+05:30,NIFTY 50_ema_adx_rsi_v1,15774.05,2021-07-29 09:15:00+05:30
679,BUY,2021-07-29 11:20:00+05:30,15797.2,15801.25,15796.15,15799.35,0,15777.09,15741.33,15723.56,15737.52,37.84,71.24,15798.65,15747.1,35,0,3,0,15801.25,2021-07-29 11:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,15782.1,2021-07-30 14:50:00+05:30
680,BUY,2021-08-02 11:25:00+05:30,15871.15,15878.15,15867.05,15877.75,0,15859.72,15843.6,15826.08,15803.97,22.63,64.47,15871.5,15845.9,27,0,154,0,15878.15,2021-08-02 11:25:00+05:30,NIFTY 50_ema_adx_rsi_v1,16231.6,2021-08-06 15:05:00+05:30
681,BUY,2021-08-09 09:50:00+05:30,16308.4,16320.45,16305.45,16316.4,0,16279.66,16272.24,16271.36,16241.12,33.04,70.98,16309.15,16224.0,8,0,501,0,16320.45,2021-08-09 09:50:00+05:30,NIFTY 50_ema_adx_rsi_v1,16238.8,2021-08-09 12:15:00+05:30
682,BUY,2021-08-10 09:20:00+05:30,16294.2,16310.6,16293.9,16310.6,0,16252.47,16249.11,16255.85,16247.31,26.23,71.73,16300.2,16202.35,8,0,1,0,16310.6,2021-08-10 09:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,16279.85,2021-08-10 13:55:00+05:30
683,SELL,2021-08-11 10:30:00+05:30,16214.2,16214.2,16192.1,16201.75,0,16246.6,16271.17,16281.46,16275.28,22.45,35.66,16337.4,16205.4,0,12,0,3,16192.1,2021-08-11 10:30:00+05:30,NIFTY 50_ema_adx_rsi_v1,16261.8,2021-08-11 13:30:00+05:30
684,BUY,2021-08-12 10:00:00+05:30,16316.4,16335.65,16316.4,16329.8,0,16293.73,16269.72,16262.6,16262.07,25.26,70.54,16328.7,16233.75,22,0,6,0,16335.65,2021-08-12 10:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,16572.5,2021-08-18 13:35:00+05:30
685,SELL,2021-08-20 13:05:00+05:30,16444.15,16444.15,16430.2,16432.45,0,16458.51,16477.36,16511.43,16529.85,22.71,35.76,16491.45,16434.35,0,83,0,43,16430.2,2021-08-20 13:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,16559.65,2021-08-23 09:15:00+05:30
686,BUY,2021-08-24 13:20:00+05:30,16574.7,16586.45,16573.5,16581.0,0,16563.52,16546.68,16530.27,16521.69,26.52,69.47,16579.6,16530.85,39,0,45,0,16586.45,2021-08-24 13:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,16618.15,2021-08-26 12:45:00+05:30
687,BUY,2021-08-27 11:25:00+05:30,16670.7,16674.6,16667.2,16673.4,0,16653.51,16644.14,16642.57,16630.64,24.17,65.64,16673.1,16597.35,17,0,247,0,16674.6,2021-08-27 11:25:00+05:30,NIFTY 50_ema_adx_rsi_v1,17335.15,2021-09-08 10:05:00+05:30
688,SELL,2021-09-13 10:00:00+05:30,17307.85,17307.85,17282.15,17286.3,0,17327.12,17334.32,17336.92,17335.72,25.07,32.82,17379.3,17298.05,0,10,0,1,17282.15,2021-09-13 10:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,17333.35,2021-09-13 11:35:00+05:30
689,BUY,2021-09-14 09:15:00+05:30,17420.35,17420.35,17390.25,17412.65,0,17358.62,17350.09,17343.55,17339.03,23.47,74.49,17377.5,17334.85,7,0,30,0,17420.35,2021-09-14 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,17584.0,2021-09-17 14:20:00+05:30
690,SELL,2021-09-20 14:00:00+05:30,17491.35,17497.5,17476.95,17478.65,0,17523.4,17545.96,17569.34,17569.63,20.63,34.5,17553.2,17480.95,0,30,0,23,17476.95,2021-09-20 14:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,17498.2,2021-09-21 13:45:00+05:30
691,BUY,2021-09-22 11:00:00+05:30,17601.65,17610.3,17601.15,17609.05,0,17582.54,17543.57,17515.46,17514.34,36.69,64.81,17607.8,17530.15,55,0,16,0,17610.3,2021-09-22 11:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,17535.6,2021-09-22 15:10:00+05:30
692,BUY,2021-09-23 09:20:00+05:30,17656.5,17681.95,17656.5,17678.85,0,17583.23,17574.81,17556.67,17540.62,20.47,72.15,17674.65,17534.35,2,0,71,0,17681.95,2021-09-23 09:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,17826.35,2021-09-28 10:45:00+05:30
693,SELL,2021-09-28 12:15:00+05:30,17731.75,17733.6,17705.2,17707.0,0,17782.58,17817.09,17834.61,17820.28,29.25,21.03,17858.2,17729.75,0,24,0,1,17705.2,2021-09-28 12:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,17736.8,2021-09-29 14:10:00+05:30
694,SELL,2021-09-30 12:40:00+05:30,17667.0,17667.6,17632.45,17653.3,0,17702.2,17703.4,17703.63,17718.45,20.9,27.85,17741.9,17654.5,0,3,0,156,17632.45,2021-09-30 12:40:00+05:30,NIFTY 50_ema_adx_rsi_v1,17629.85,2021-10-04 09:15:00+05:30
695,BUY,2021-10-04 10:45:00+05:30,17736.4,17746.75,17735.2,17742.2,0,17680.06,17613.6,17591.43,17612.34,56.77,83.01,17739.3,17516.25,27,0,1,0,17746.75,2021-10-04 10:45:00+05:30,NIFTY 50_ema_adx_rsi_v1,17724.2,2021-10-06 13:15:00+05:30
696,BUY,2021-10-08 09:45:00+05:30,17871.1,17905.55,17869.8,17905.55,0,17842.48,17829.37,17815.07,17788.55,27.89,71.05,17891.45,17780.55,7,0,81,0,17905.55,2021-10-08 09:45:00+05:30,NIFTY 50_ema_adx_rsi_v1,17924.1,2021-10-12 10:25:00+05:30
697,BUY,2021-10-12 15:10:00+05:30,17982.0,17991.65,17980.0,17991.4,0,17962.19,17946.62,17944.6,17928.68,24.96,67.64,17986.1,17902.25,16,0,296,0,17991.65,2021-10-12 15:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,18429.15,2021-10-19 15:05:00+05:30
698,SELL,2021-10-20 11:45:00+05:30,18386.95,18393.15,18332.45,18335.8,0,18394.33,18429.25,18456.86,18432.58,29.18,35.73,18456.9,18369.95,0,49,0,2,18332.45,2021-10-20 11:45:00+05:30,NIFTY 50_ema_adx_rsi_v1,18279.15,2021-10-22 09:25:00+05:30
699,SELL,2021-10-22 12:05:00+05:30,18184.25,18185.05,18148.2,18150.75,0,18212.52,18213.68,18218.93,18257.34,27.79,35.94,18287.05,18159.25,0,9,0,156,18148.2,2021-10-22 12:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,18196.7,2021-10-25 12:00:00+05:30
700,BUY,2021-10-26 14:10:00+05:30,18230.7,18247.2,18224.2,18246.35,0,18200.3,18179.82,18167.1,18171.14,25.47,67.84,18236.05,18108.9,16,0,6,0,18247.2,2021-10-26 14:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,18229.45,2021-10-27 14:30:00+05:30
701,SELL,2021-10-28 10:40:00+05:30,18070.3,18072.4,18045.55,18046.1,0,18108.46,18174.32,18208.5,18212.87,59.87,27.28,18228.1,18054.8,0,33,0,12,18045.55,2021-10-28 10:40:00+05:30,NIFTY 50_ema_adx_rsi_v1,17877.9,2021-11-01 13:35:00+05:30
702,BUY,2021-11-03 09:35:00+05:30,17969.9,17987.55,17966.95,17982.85,0,17924.83,17915.25,17902.62,17901.03,23.59,66.17,17977.45,17869.2,5,0,77,0,17987.55,2021-11-03 09:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,17889.95,2021-11-03 12:00:00+05:30
703,SELL,2021-11-03 13:10:00+05:30,17821.6,17828.85,17805.85,17808.85,0,17877.36,17906.82,17910.41,17908.25,47.44,20.34,17967.75,17819.2,0,18,0,1,17805.85,2021-11-03 13:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,17935.75,2021-11-04 18:15:00+05:30
704,BUY,2021-11-08 12:45:00+05:30,17983.35,18008.15,17978.7,18005.25,0,17945.39,17914.85,17901.68,17898.52,29.36,74.65,17987.05,17860.95,14,0,8,0,18008.15,2021-11-08 12:45:00+05:30,NIFTY 50_ema_adx_rsi_v1,17932.45,2021-11-10 09:15:00+05:30
705,BUY,2021-11-10 14:00:00+05:30,18035.35,18053.7,18035.35,18049.9,0,18000.18,17987.32,17990.68,17984.28,29.63,76.89,18049.4,17953.5,12,0,2,0,18053.7,2021-11-10 14:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,17951.7,2021-11-11 09:15:00+05:30
